center,left,right,steering,throttle,reverse,speed
center_2022_09_20_23_50_15_502.jpg,left_2022_09_20_23_50_15_502.jpg,right_2022_09_20_23_50_15_502.jpg,-0.3,0.9970136,0.0,17.68763
center_2022_09_20_23_50_15_847.jpg,left_2022_09_20_23_50_15_847.jpg,right_2022_09_20_23_50_15_847.jpg,0.0,0.1140784,0.0,19.52939
center_2022_09_20_23_50_16_121.jpg,left_2022_09_20_23_50_16_121.jpg,right_2022_09_20_23_50_16_121.jpg,0.2,0.0,0.0,18.9868
center_2022_09_20_23_50_16_188.jpg,left_2022_09_20_23_50_16_188.jpg,right_2022_09_20_23_50_16_188.jpg,0.35,0.0,0.0,18.82933
center_2022_09_20_23_50_16_398.jpg,left_2022_09_20_23_50_16_398.jpg,right_2022_09_20_23_50_16_398.jpg,0.0,0.0,0.0,18.36504
center_2022_09_20_23_50_16_467.jpg,left_2022_09_20_23_50_16_467.jpg,right_2022_09_20_23_50_16_467.jpg,0.1,0.0,0.0,18.1905
center_2022_09_20_23_50_16_535.jpg,left_2022_09_20_23_50_16_535.jpg,right_2022_09_20_23_50_16_535.jpg,0.25,0.0,0.0,18.11564
center_2022_09_20_23_50_16_603.jpg,left_2022_09_20_23_50_16_603.jpg,right_2022_09_20_23_50_16_603.jpg,0.45,0.0,0.0,17.89473
center_2022_09_20_23_50_16_807.jpg,left_2022_09_20_23_50_16_807.jpg,right_2022_09_20_23_50_16_807.jpg,0.1,0.0,0.0,17.42111
center_2022_09_20_23_50_16_876.jpg,left_2022_09_20_23_50_16_876.jpg,right_2022_09_20_23_50_16_876.jpg,0.25,0.0,0.0,17.28269
center_2022_09_20_23_50_16_944.jpg,left_2022_09_20_23_50_16_944.jpg,right_2022_09_20_23_50_16_944.jpg,0.45,0.0,0.0,17.08683
center_2022_09_20_23_50_17_012.jpg,left_2022_09_20_23_50_17_012.jpg,right_2022_09_20_23_50_17_012.jpg,0.6000001,0.0,0.0,16.9212
center_2022_09_20_23_50_17_082.jpg,left_2022_09_20_23_50_17_082.jpg,right_2022_09_20_23_50_17_082.jpg,0.8000001,0.0,0.0,16.64875
center_2022_09_20_23_50_17_151.jpg,left_2022_09_20_23_50_17_151.jpg,right_2022_09_20_23_50_17_151.jpg,0.0,0.0,0.0,16.4149
center_2022_09_20_23_50_17_220.jpg,left_2022_09_20_23_50_17_220.jpg,right_2022_09_20_23_50_17_220.jpg,0.0,0.0,0.0,16.21835
center_2022_09_20_23_50_17_288.jpg,left_2022_09_20_23_50_17_288.jpg,right_2022_09_20_23_50_17_288.jpg,0.15,0.0,0.0,16.13444
center_2022_09_20_23_50_17_358.jpg,left_2022_09_20_23_50_17_358.jpg,right_2022_09_20_23_50_17_358.jpg,0.35,0.0,0.0,15.97151
center_2022_09_20_23_50_17_424.jpg,left_2022_09_20_23_50_17_424.jpg,right_2022_09_20_23_50_17_424.jpg,0.5000001,0.0,0.0,15.82097
center_2022_09_20_23_50_17_494.jpg,left_2022_09_20_23_50_17_494.jpg,right_2022_09_20_23_50_17_494.jpg,0.6500001,0.0,0.0,15.66632
center_2022_09_20_23_50_17_561.jpg,left_2022_09_20_23_50_17_561.jpg,right_2022_09_20_23_50_17_561.jpg,0.8500001,0.0,0.0,15.40884
center_2022_09_20_23_50_17_772.jpg,left_2022_09_20_23_50_17_772.jpg,right_2022_09_20_23_50_17_772.jpg,0.15,0.0649524,0.0,14.9008
center_2022_09_20_23_50_17_840.jpg,left_2022_09_20_23_50_17_840.jpg,right_2022_09_20_23_50_17_840.jpg,0.35,0.3056943,0.0,14.94698
center_2022_09_20_23_50_17_907.jpg,left_2022_09_20_23_50_17_907.jpg,right_2022_09_20_23_50_17_907.jpg,0.5000001,0.4837071,0.0,15.07643
center_2022_09_20_23_50_17_977.jpg,left_2022_09_20_23_50_17_977.jpg,right_2022_09_20_23_50_17_977.jpg,0.7,0.4847122,0.0,15.43499
center_2022_09_20_23_50_18_116.jpg,left_2022_09_20_23_50_18_116.jpg,right_2022_09_20_23_50_18_116.jpg,0.0,0.1184384,0.0,15.45588
center_2022_09_20_23_50_18_185.jpg,left_2022_09_20_23_50_18_185.jpg,right_2022_09_20_23_50_18_185.jpg,0.15,0.0,0.0,15.34321
center_2022_09_20_23_50_18_255.jpg,left_2022_09_20_23_50_18_255.jpg,right_2022_09_20_23_50_18_255.jpg,0.3,0.0,0.0,15.25977
center_2022_09_20_23_50_18_324.jpg,left_2022_09_20_23_50_18_324.jpg,right_2022_09_20_23_50_18_324.jpg,0.5000001,0.2193402,0.0,15.12242
center_2022_09_20_23_50_18_393.jpg,left_2022_09_20_23_50_18_393.jpg,right_2022_09_20_23_50_18_393.jpg,0.6500001,0.4012593,0.0,15.19415
center_2022_09_20_23_50_18_601.jpg,left_2022_09_20_23_50_18_601.jpg,right_2022_09_20_23_50_18_601.jpg,0.05,0.1953106,0.0,16.01871
center_2022_09_20_23_50_18_670.jpg,left_2022_09_20_23_50_18_670.jpg,right_2022_09_20_23_50_18_670.jpg,0.2,0.385636,0.0,15.78126
center_2022_09_20_23_50_18_741.jpg,left_2022_09_20_23_50_18_741.jpg,right_2022_09_20_23_50_18_741.jpg,0.4,0.6266233,0.0,16.16309
center_2022_09_20_23_50_18_810.jpg,left_2022_09_20_23_50_18_810.jpg,right_2022_09_20_23_50_18_810.jpg,0.5500001,0.7979262,0.0,16.76089
center_2022_09_20_23_50_18_877.jpg,left_2022_09_20_23_50_18_877.jpg,right_2022_09_20_23_50_18_877.jpg,0.7500002,0.9281061,0.0,17.32404
center_2022_09_20_23_50_19_083.jpg,left_2022_09_20_23_50_19_083.jpg,right_2022_09_20_23_50_19_083.jpg,0.15,0.3244248,0.0,18.44193
center_2022_09_20_23_50_19_154.jpg,left_2022_09_20_23_50_19_154.jpg,right_2022_09_20_23_50_19_154.jpg,0.3,0.1313136,0.0,18.11558
center_2022_09_20_23_50_19_223.jpg,left_2022_09_20_23_50_19_223.jpg,right_2022_09_20_23_50_19_223.jpg,0.5000001,0.0,0.0,17.907
center_2022_09_20_23_50_19_290.jpg,left_2022_09_20_23_50_19_290.jpg,right_2022_09_20_23_50_19_290.jpg,0.6500001,0.0,0.0,18.11929
center_2022_09_20_23_50_19_357.jpg,left_2022_09_20_23_50_19_357.jpg,right_2022_09_20_23_50_19_357.jpg,0.8500001,0.2282346,0.0,17.86905
center_2022_09_20_23_50_19_842.jpg,left_2022_09_20_23_50_19_842.jpg,right_2022_09_20_23_50_19_842.jpg,0.0,0.0,0.0,17.41329
center_2022_09_20_23_50_20_122.jpg,left_2022_09_20_23_50_20_122.jpg,right_2022_09_20_23_50_20_122.jpg,0.15,0.237717,0.0,16.98079
center_2022_09_20_23_50_20_191.jpg,left_2022_09_20_23_50_20_191.jpg,right_2022_09_20_23_50_20_191.jpg,0.3,0.4179261,0.0,16.64676
center_2022_09_20_23_50_20_465.jpg,left_2022_09_20_23_50_20_465.jpg,right_2022_09_20_23_50_20_465.jpg,0.0,0.0,0.0,17.14607
center_2022_09_20_23_50_20_602.jpg,left_2022_09_20_23_50_20_602.jpg,right_2022_09_20_23_50_20_602.jpg,0.1,0.2175084,0.0,17.47896
center_2022_09_20_23_50_20_673.jpg,left_2022_09_20_23_50_20_673.jpg,right_2022_09_20_23_50_20_673.jpg,0.25,0.4057359,0.0,17.15139
center_2022_09_20_23_50_21_154.jpg,left_2022_09_20_23_50_21_154.jpg,right_2022_09_20_23_50_21_154.jpg,0.0,0.0,0.0,17.18208
center_2022_09_20_23_50_21_293.jpg,left_2022_09_20_23_50_21_293.jpg,right_2022_09_20_23_50_21_293.jpg,0.15,0.0,0.0,17.45422
center_2022_09_20_23_50_21_360.jpg,left_2022_09_20_23_50_21_360.jpg,right_2022_09_20_23_50_21_360.jpg,0.35,0.0,0.0,17.25515
center_2022_09_20_23_50_21_702.jpg,left_2022_09_20_23_50_21_702.jpg,right_2022_09_20_23_50_21_702.jpg,0.2,0.0,0.0,16.09482
center_2022_09_20_23_50_21_772.jpg,left_2022_09_20_23_50_21_772.jpg,right_2022_09_20_23_50_21_772.jpg,0.35,0.0,0.0,16.47858
center_2022_09_20_23_50_22_043.jpg,left_2022_09_20_23_50_22_043.jpg,right_2022_09_20_23_50_22_043.jpg,0.15,0.0,0.0,15.95228
center_2022_09_20_23_50_22_113.jpg,left_2022_09_20_23_50_22_113.jpg,right_2022_09_20_23_50_22_113.jpg,0.3,0.0,0.0,15.30542
center_2022_09_20_23_50_22_183.jpg,left_2022_09_20_23_50_22_183.jpg,right_2022_09_20_23_50_22_183.jpg,0.5000001,0.0,0.0,15.11288
center_2022_09_20_23_50_22_251.jpg,left_2022_09_20_23_50_22_251.jpg,right_2022_09_20_23_50_22_251.jpg,0.6500001,0.0,0.0,15.43652
center_2022_09_20_23_50_22_320.jpg,left_2022_09_20_23_50_22_320.jpg,right_2022_09_20_23_50_22_320.jpg,0.8500001,0.0,0.0,15.15976
center_2022_09_20_23_50_22_527.jpg,left_2022_09_20_23_50_22_527.jpg,right_2022_09_20_23_50_22_527.jpg,0.05,0.0,0.0,14.72409
center_2022_09_20_23_50_22_598.jpg,left_2022_09_20_23_50_22_598.jpg,right_2022_09_20_23_50_22_598.jpg,0.25,0.0,0.0,14.61014
center_2022_09_20_23_50_22_665.jpg,left_2022_09_20_23_50_22_665.jpg,right_2022_09_20_23_50_22_665.jpg,0.4,0.0,0.0,13.97648
center_2022_09_20_23_50_22_734.jpg,left_2022_09_20_23_50_22_734.jpg,right_2022_09_20_23_50_22_734.jpg,0.5500001,0.0,0.0,14.31328
center_2022_09_20_23_50_22_872.jpg,left_2022_09_20_23_50_22_872.jpg,right_2022_09_20_23_50_22_872.jpg,0.05,0.0,0.0,13.43517
center_2022_09_20_23_50_23_149.jpg,left_2022_09_20_23_50_23_149.jpg,right_2022_09_20_23_50_23_149.jpg,0.0,0.1467888,0.0,13.02221
center_2022_09_20_23_50_23_424.jpg,left_2022_09_20_23_50_23_424.jpg,right_2022_09_20_23_50_23_424.jpg,0.0,0.0438084,0.0,14.03485
center_2022_09_20_23_50_23_561.jpg,left_2022_09_20_23_50_23_561.jpg,right_2022_09_20_23_50_23_561.jpg,0.0,0.0,0.0,13.77829
center_2022_09_20_23_50_23_632.jpg,left_2022_09_20_23_50_23_632.jpg,right_2022_09_20_23_50_23_632.jpg,0.0,0.0,0.0,13.7521
center_2022_09_20_23_50_23_840.jpg,left_2022_09_20_23_50_23_840.jpg,right_2022_09_20_23_50_23_840.jpg,0.0,0.08723101,0.0,13.3656
center_2022_09_20_23_50_24_256.jpg,left_2022_09_20_23_50_24_256.jpg,right_2022_09_20_23_50_24_256.jpg,-0.05,0.0,0.0,14.45634
center_2022_09_20_23_50_24_325.jpg,left_2022_09_20_23_50_24_325.jpg,right_2022_09_20_23_50_24_325.jpg,-0.25,0.0888168,0.0,14.33406
center_2022_09_20_23_50_24_395.jpg,left_2022_09_20_23_50_24_395.jpg,right_2022_09_20_23_50_24_395.jpg,-0.4,0.004761623,0.0,14.00047
center_2022_09_20_23_50_24_668.jpg,left_2022_09_20_23_50_24_668.jpg,right_2022_09_20_23_50_24_668.jpg,-0.1,0.1340703,0.0,13.6189
center_2022_09_20_23_50_24_739.jpg,left_2022_09_20_23_50_24_739.jpg,right_2022_09_20_23_50_24_739.jpg,-0.3,0.3737217,0.0,13.77893
center_2022_09_20_23_50_25_081.jpg,left_2022_09_20_23_50_25_081.jpg,right_2022_09_20_23_50_25_081.jpg,-0.1,0.0491775,0.0,14.29373
center_2022_09_20_23_50_25_151.jpg,left_2022_09_20_23_50_25_151.jpg,right_2022_09_20_23_50_25_151.jpg,-0.25,0.238236,0.0,14.20287
center_2022_09_20_23_50_25_218.jpg,left_2022_09_20_23_50_25_218.jpg,right_2022_09_20_23_50_25_218.jpg,-0.45,0.4743333,0.0,14.28912
center_2022_09_20_23_50_25_358.jpg,left_2022_09_20_23_50_25_358.jpg,right_2022_09_20_23_50_25_358.jpg,0.0,0.2094068,0.0,14.73146
center_2022_09_20_23_50_25_561.jpg,left_2022_09_20_23_50_25_561.jpg,right_2022_09_20_23_50_25_561.jpg,-0.15,0.2058132,0.0,14.41242
center_2022_09_20_23_50_25_632.jpg,left_2022_09_20_23_50_25_632.jpg,right_2022_09_20_23_50_25_632.jpg,-0.3,0.3924699,0.0,14.35494
center_2022_09_20_23_50_25_771.jpg,left_2022_09_20_23_50_25_771.jpg,right_2022_09_20_23_50_25_771.jpg,0.0,0.2424843,0.0,14.81286
center_2022_09_20_23_50_26_044.jpg,left_2022_09_20_23_50_26_044.jpg,right_2022_09_20_23_50_26_044.jpg,0.15,0.5515715,0.0,14.45869
center_2022_09_20_23_50_26_112.jpg,left_2022_09_20_23_50_26_112.jpg,right_2022_09_20_23_50_26_112.jpg,0.3,0.7297176,0.0,14.47501
center_2022_09_20_23_50_26_387.jpg,left_2022_09_20_23_50_26_387.jpg,right_2022_09_20_23_50_26_387.jpg,0.1,0.28571,0.0,15.56088
center_2022_09_20_23_50_26_455.jpg,left_2022_09_20_23_50_26_455.jpg,right_2022_09_20_23_50_26_455.jpg,0.25,0.1035926,0.0,15.27306
center_2022_09_20_23_50_26_526.jpg,left_2022_09_20_23_50_26_526.jpg,right_2022_09_20_23_50_26_526.jpg,0.45,0.1328027,0.0,14.8785
center_2022_09_20_23_50_26_595.jpg,left_2022_09_20_23_50_26_595.jpg,right_2022_09_20_23_50_26_595.jpg,0.6000001,0.3137423,0.0,14.36446
center_2022_09_20_23_50_26_804.jpg,left_2022_09_20_23_50_26_804.jpg,right_2022_09_20_23_50_26_804.jpg,0.05,0.0,0.0,13.47229
center_2022_09_20_23_50_26_875.jpg,left_2022_09_20_23_50_26_875.jpg,right_2022_09_20_23_50_26_875.jpg,0.2,0.0,0.0,13.29774
center_2022_09_20_23_50_26_943.jpg,left_2022_09_20_23_50_26_943.jpg,right_2022_09_20_23_50_26_943.jpg,0.4,0.069546,0.0,12.7576
center_2022_09_20_23_50_27_010.jpg,left_2022_09_20_23_50_27_010.jpg,right_2022_09_20_23_50_27_010.jpg,0.5500001,0.243489,0.0,12.11085
center_2022_09_20_23_50_27_150.jpg,left_2022_09_20_23_50_27_150.jpg,right_2022_09_20_23_50_27_150.jpg,0.0,0.3721056,0.0,12.2273
center_2022_09_20_23_50_27_286.jpg,left_2022_09_20_23_50_27_286.jpg,right_2022_09_20_23_50_27_286.jpg,0.0,0.0,0.0,11.43257
center_2022_09_20_23_50_27_358.jpg,left_2022_09_20_23_50_27_358.jpg,right_2022_09_20_23_50_27_358.jpg,0.2,0.1847601,0.0,11.06867
center_2022_09_20_23_50_27_426.jpg,left_2022_09_20_23_50_27_426.jpg,right_2022_09_20_23_50_27_426.jpg,0.35,0.3650484,0.0,10.96865
center_2022_09_20_23_50_27_496.jpg,left_2022_09_20_23_50_27_496.jpg,right_2022_09_20_23_50_27_496.jpg,0.5000001,0.5452743,0.0,10.91481
center_2022_09_20_23_50_27_566.jpg,left_2022_09_20_23_50_27_566.jpg,right_2022_09_20_23_50_27_566.jpg,0.7,0.7948146,0.0,11.02499
center_2022_09_20_23_50_27_702.jpg,left_2022_09_20_23_50_27_702.jpg,right_2022_09_20_23_50_27_702.jpg,0.0,0.3819653,0.0,11.13092
center_2022_09_20_23_50_27_842.jpg,left_2022_09_20_23_50_27_842.jpg,right_2022_09_20_23_50_27_842.jpg,0.2,0.4527029,0.0,10.8118
center_2022_09_20_23_50_27_912.jpg,left_2022_09_20_23_50_27_912.jpg,right_2022_09_20_23_50_27_912.jpg,0.35,0.6385478,0.0,10.83637
center_2022_09_20_23_50_27_984.jpg,left_2022_09_20_23_50_27_984.jpg,right_2022_09_20_23_50_27_984.jpg,0.5500001,0.8785752,0.0,11.04511
center_2022_09_20_23_50_28_052.jpg,left_2022_09_20_23_50_28_052.jpg,right_2022_09_20_23_50_28_052.jpg,0.7,1.0,0.0,11.32515
center_2022_09_20_23_50_28_334.jpg,left_2022_09_20_23_50_28_334.jpg,right_2022_09_20_23_50_28_334.jpg,0.15,0.4497369,0.0,11.98338
center_2022_09_20_23_50_28_406.jpg,left_2022_09_20_23_50_28_406.jpg,right_2022_09_20_23_50_28_406.jpg,0.35,0.6961177,0.0,11.93792
center_2022_09_20_23_50_28_473.jpg,left_2022_09_20_23_50_28_473.jpg,right_2022_09_20_23_50_28_473.jpg,0.5000001,0.8659165,0.0,12.10886
center_2022_09_20_23_50_28_546.jpg,left_2022_09_20_23_50_28_546.jpg,right_2022_09_20_23_50_28_546.jpg,0.7,1.0,0.0,12.42595
center_2022_09_20_23_50_28_822.jpg,left_2022_09_20_23_50_28_822.jpg,right_2022_09_20_23_50_28_822.jpg,0.2,0.2311502,0.0,12.62544
center_2022_09_20_23_50_28_891.jpg,left_2022_09_20_23_50_28_891.jpg,right_2022_09_20_23_50_28_891.jpg,0.35,0.3885064,0.0,12.76802
center_2022_09_20_23_50_28_963.jpg,left_2022_09_20_23_50_28_963.jpg,right_2022_09_20_23_50_28_963.jpg,0.5500001,0.6204859,0.0,12.71533
center_2022_09_20_23_50_29_031.jpg,left_2022_09_20_23_50_29_031.jpg,right_2022_09_20_23_50_29_031.jpg,0.7,0.8100479,0.0,12.70829
center_2022_09_20_23_50_29_312.jpg,left_2022_09_20_23_50_29_312.jpg,right_2022_09_20_23_50_29_312.jpg,0.15,0.3888894,0.0,13.6977
center_2022_09_20_23_50_29_383.jpg,left_2022_09_20_23_50_29_383.jpg,right_2022_09_20_23_50_29_383.jpg,0.35,0.16089,0.0,13.56983
center_2022_09_20_23_50_29_453.jpg,left_2022_09_20_23_50_29_453.jpg,right_2022_09_20_23_50_29_453.jpg,0.5000001,0.0,0.0,12.98646
center_2022_09_20_23_50_29_524.jpg,left_2022_09_20_23_50_29_524.jpg,right_2022_09_20_23_50_29_524.jpg,0.7,0.0,0.0,12.52888
center_2022_09_20_23_50_29_594.jpg,left_2022_09_20_23_50_29_594.jpg,right_2022_09_20_23_50_29_594.jpg,0.8500001,0.157029,0.0,12.48423
center_2022_09_20_23_50_29_665.jpg,left_2022_09_20_23_50_29_665.jpg,right_2022_09_20_23_50_29_665.jpg,1.0,0.3855132,0.0,12.30677
center_2022_09_20_23_50_29_736.jpg,left_2022_09_20_23_50_29_736.jpg,right_2022_09_20_23_50_29_736.jpg,1.0,0.5642061,0.0,12.1902
center_2022_09_20_23_50_30_087.jpg,left_2022_09_20_23_50_30_087.jpg,right_2022_09_20_23_50_30_087.jpg,0.1,0.2711229,0.0,11.71868
center_2022_09_20_23_50_30_155.jpg,left_2022_09_20_23_50_30_155.jpg,right_2022_09_20_23_50_30_155.jpg,0.25,0.4563765,0.0,11.74024
center_2022_09_20_23_50_30_226.jpg,left_2022_09_20_23_50_30_226.jpg,right_2022_09_20_23_50_30_226.jpg,0.45,0.6919074,0.0,11.90973
center_2022_09_20_23_50_30_296.jpg,left_2022_09_20_23_50_30_296.jpg,right_2022_09_20_23_50_30_296.jpg,0.6000001,0.8008744,0.0,12.12974
center_2022_09_20_23_50_30_508.jpg,left_2022_09_20_23_50_30_508.jpg,right_2022_09_20_23_50_30_508.jpg,0.15,0.1830418,0.0,12.91575
center_2022_09_20_23_50_30_578.jpg,left_2022_09_20_23_50_30_578.jpg,right_2022_09_20_23_50_30_578.jpg,0.35,0.4138567,0.0,12.96193
center_2022_09_20_23_50_30_651.jpg,left_2022_09_20_23_50_30_651.jpg,right_2022_09_20_23_50_30_651.jpg,0.5000001,0.5934289,0.0,13.02318
center_2022_09_20_23_50_30_719.jpg,left_2022_09_20_23_50_30_719.jpg,right_2022_09_20_23_50_30_719.jpg,0.7,0.8348641,0.0,13.52024
center_2022_09_20_23_50_30_855.jpg,left_2022_09_20_23_50_30_855.jpg,right_2022_09_20_23_50_30_855.jpg,0.0,0.722662,0.0,14.19892
center_2022_09_20_23_50_30_999.jpg,left_2022_09_20_23_50_30_999.jpg,right_2022_09_20_23_50_30_999.jpg,0.1,0.2510341,0.0,14.46428
center_2022_09_20_23_50_31_068.jpg,left_2022_09_20_23_50_31_068.jpg,right_2022_09_20_23_50_31_068.jpg,0.25,0.2521346,0.0,14.8709
center_2022_09_20_23_50_31_139.jpg,left_2022_09_20_23_50_31_139.jpg,right_2022_09_20_23_50_31_139.jpg,0.45,0.4817615,0.0,14.82285
center_2022_09_20_23_50_31_206.jpg,left_2022_09_20_23_50_31_206.jpg,right_2022_09_20_23_50_31_206.jpg,0.6000001,0.6692542,0.0,14.8288
center_2022_09_20_23_50_31_276.jpg,left_2022_09_20_23_50_31_276.jpg,right_2022_09_20_23_50_31_276.jpg,0.7500002,0.8404999,0.0,15.29617
center_2022_09_20_23_50_31_346.jpg,left_2022_09_20_23_50_31_346.jpg,right_2022_09_20_23_50_31_346.jpg,0.0,0.6651159,0.0,15.61501
center_2022_09_20_23_50_31_485.jpg,left_2022_09_20_23_50_31_485.jpg,right_2022_09_20_23_50_31_485.jpg,0.15,0.2488968,0.0,15.76386
center_2022_09_20_23_50_31_557.jpg,left_2022_09_20_23_50_31_557.jpg,right_2022_09_20_23_50_31_557.jpg,0.35,0.01501441,0.0,15.52655
center_2022_09_20_23_50_31_628.jpg,left_2022_09_20_23_50_31_628.jpg,right_2022_09_20_23_50_31_628.jpg,0.5000001,0.0,0.0,15.09471
center_2022_09_20_23_50_31_701.jpg,left_2022_09_20_23_50_31_701.jpg,right_2022_09_20_23_50_31_701.jpg,0.7,0.0,0.0,14.71747
center_2022_09_20_23_50_31_768.jpg,left_2022_09_20_23_50_31_768.jpg,right_2022_09_20_23_50_31_768.jpg,0.8500001,0.0,0.0,14.37822
center_2022_09_20_23_50_31_840.jpg,left_2022_09_20_23_50_31_840.jpg,right_2022_09_20_23_50_31_840.jpg,1.0,0.0,0.0,14.10816
center_2022_09_20_23_50_31_908.jpg,left_2022_09_20_23_50_31_908.jpg,right_2022_09_20_23_50_31_908.jpg,1.0,0.0,0.0,13.38894
center_2022_09_20_23_50_32_249.jpg,left_2022_09_20_23_50_32_249.jpg,right_2022_09_20_23_50_32_249.jpg,0.15,0.0898992,0.0,11.50571
center_2022_09_20_23_50_32_321.jpg,left_2022_09_20_23_50_32_321.jpg,right_2022_09_20_23_50_32_321.jpg,0.35,0.3404466,0.0,10.86402
center_2022_09_20_23_50_32_393.jpg,left_2022_09_20_23_50_32_393.jpg,right_2022_09_20_23_50_32_393.jpg,0.5000001,0.5194371,0.0,11.1385
center_2022_09_20_23_50_32_460.jpg,left_2022_09_20_23_50_32_460.jpg,right_2022_09_20_23_50_32_460.jpg,0.7,0.756743,0.0,11.23701
center_2022_09_20_23_50_32_742.jpg,left_2022_09_20_23_50_32_742.jpg,right_2022_09_20_23_50_32_742.jpg,0.15,0.1652009,0.0,11.26229
center_2022_09_20_23_50_32_812.jpg,left_2022_09_20_23_50_32_812.jpg,right_2022_09_20_23_50_32_812.jpg,0.3,0.3050649,0.0,11.31026
center_2022_09_20_23_50_32_879.jpg,left_2022_09_20_23_50_32_879.jpg,right_2022_09_20_23_50_32_879.jpg,0.5000001,0.5429154,0.0,11.25215
center_2022_09_20_23_50_32_950.jpg,left_2022_09_20_23_50_32_950.jpg,right_2022_09_20_23_50_32_950.jpg,0.6500001,0.7197211,0.0,11.27283
center_2022_09_20_23_50_33_021.jpg,left_2022_09_20_23_50_33_021.jpg,right_2022_09_20_23_50_33_021.jpg,0.8500001,0.9666615,0.0,11.63399
center_2022_09_20_23_50_33_301.jpg,left_2022_09_20_23_50_33_301.jpg,right_2022_09_20_23_50_33_301.jpg,0.1,0.2416847,0.0,11.81901
center_2022_09_20_23_50_33_370.jpg,left_2022_09_20_23_50_33_370.jpg,right_2022_09_20_23_50_33_370.jpg,0.25,0.2999855,0.0,11.59184
center_2022_09_20_23_50_33_439.jpg,left_2022_09_20_23_50_33_439.jpg,right_2022_09_20_23_50_33_439.jpg,0.45,0.5443007,0.0,11.49717
center_2022_09_20_23_50_33_506.jpg,left_2022_09_20_23_50_33_506.jpg,right_2022_09_20_23_50_33_506.jpg,0.6000001,0.7240731,0.0,11.40669
center_2022_09_20_23_50_33_642.jpg,left_2022_09_20_23_50_33_642.jpg,right_2022_09_20_23_50_33_642.jpg,0.0,0.7026153,0.0,12.06919
center_2022_09_20_23_50_33_850.jpg,left_2022_09_20_23_50_33_850.jpg,right_2022_09_20_23_50_33_850.jpg,0.15,0.1187268,0.0,11.61551
center_2022_09_20_23_50_33_919.jpg,left_2022_09_20_23_50_33_919.jpg,right_2022_09_20_23_50_33_919.jpg,0.35,0.2817747,0.0,11.26787
center_2022_09_20_23_50_33_987.jpg,left_2022_09_20_23_50_33_987.jpg,right_2022_09_20_23_50_33_987.jpg,0.5000001,0.4664198,0.0,11.52066
center_2022_09_20_23_50_34_055.jpg,left_2022_09_20_23_50_34_055.jpg,right_2022_09_20_23_50_34_055.jpg,0.6500001,0.6497423,0.0,11.55547
center_2022_09_20_23_50_34_268.jpg,left_2022_09_20_23_50_34_268.jpg,right_2022_09_20_23_50_34_268.jpg,0.05,0.0,0.0,10.91557
center_2022_09_20_23_50_34_335.jpg,left_2022_09_20_23_50_34_335.jpg,right_2022_09_20_23_50_34_335.jpg,0.2,0.0790461,0.0,10.59794
center_2022_09_20_23_50_34_408.jpg,left_2022_09_20_23_50_34_408.jpg,right_2022_09_20_23_50_34_408.jpg,0.4,0.3184533,0.0,10.31928
center_2022_09_20_23_50_34_481.jpg,left_2022_09_20_23_50_34_481.jpg,right_2022_09_20_23_50_34_481.jpg,0.6000001,0.555357,0.0,10.24629
center_2022_09_20_23_50_34_553.jpg,left_2022_09_20_23_50_34_553.jpg,right_2022_09_20_23_50_34_553.jpg,0.7500002,0.7322541,0.0,10.33585
center_2022_09_20_23_50_34_833.jpg,left_2022_09_20_23_50_34_833.jpg,right_2022_09_20_23_50_34_833.jpg,0.15,0.2530277,0.0,10.44764
center_2022_09_20_23_50_34_906.jpg,left_2022_09_20_23_50_34_906.jpg,right_2022_09_20_23_50_34_906.jpg,0.35,0.489162,0.0,10.38604
center_2022_09_20_23_50_34_972.jpg,left_2022_09_20_23_50_34_972.jpg,right_2022_09_20_23_50_34_972.jpg,0.5000001,0.6698702,0.0,10.47746
center_2022_09_20_23_50_35_046.jpg,left_2022_09_20_23_50_35_046.jpg,right_2022_09_20_23_50_35_046.jpg,0.7,0.908623,0.0,10.76335
center_2022_09_20_23_50_35_113.jpg,left_2022_09_20_23_50_35_113.jpg,right_2022_09_20_23_50_35_113.jpg,0.8500001,0.9602254,0.0,11.1072
center_2022_09_20_23_50_35_330.jpg,left_2022_09_20_23_50_35_330.jpg,right_2022_09_20_23_50_35_330.jpg,0.15,0.2891594,0.0,11.63774
center_2022_09_20_23_50_35_401.jpg,left_2022_09_20_23_50_35_401.jpg,right_2022_09_20_23_50_35_401.jpg,0.35,0.5257182,0.0,11.61536
center_2022_09_20_23_50_35_472.jpg,left_2022_09_20_23_50_35_472.jpg,right_2022_09_20_23_50_35_472.jpg,0.5000001,0.7007618,0.0,11.69924
center_2022_09_20_23_50_35_545.jpg,left_2022_09_20_23_50_35_545.jpg,right_2022_09_20_23_50_35_545.jpg,0.7,0.9367476,0.0,12.08516
center_2022_09_20_23_50_35_763.jpg,left_2022_09_20_23_50_35_763.jpg,right_2022_09_20_23_50_35_763.jpg,0.05,0.3448349,0.0,12.94033
center_2022_09_20_23_50_35_830.jpg,left_2022_09_20_23_50_35_830.jpg,right_2022_09_20_23_50_35_830.jpg,0.2,0.4489037,0.0,12.72524
center_2022_09_20_23_50_35_902.jpg,left_2022_09_20_23_50_35_902.jpg,right_2022_09_20_23_50_35_902.jpg,0.4,0.6860247,0.0,13.15172
